wave,basis,preferred,n_sample,n_positive_sample,n_positive_all,sample_prevalence,weighted_prevalence,expenditure_sample,expenditure_outside_sample,food_analysis
2005-06,total,Bambara Bean,8687,286,286,0.03292275814435363,0.019683870371571176,19679350.000473857,0.0,True
2005-06,total,Banana,8687,3573,3573,0.4113042477264879,0.4378796226711846,48383058.00248611,0.0,True
2005-06,total,Bean,8687,2494,2494,0.287095660181881,0.2943812081677897,36042598.0,0.0,True
2005-06,total,Beef,8687,4129,4129,0.4753079313917348,0.4975781508821611,191787510.0,0.0,True
2005-06,total,Beef (corned),8687,508,508,0.05847818579486589,0.06323340786781792,13622415.0,0.0,True
2005-06,total,Beer,8687,844,844,0.09715667088753309,0.10076171962441169,44864615.0,0.0,True
2005-06,total,Biscuit,8687,3131,3131,0.36042362150339585,0.3903387061922823,40462474.0,0.0,True
2005-06,total,Bread,8687,3588,3588,0.4130309658109819,0.460439072575725,169139653.0,0.0,True
2005-06,total,Cabbage,8687,10,10,0.0011511453896627143,0.0013240656177748583,139500.00023841858,0.0,True
2005-06,total,Canned Fruits,8687,220,220,0.025325198572579716,0.02766453101174066,4465060.0,0.0,True
2005-06,total,Carrot,8687,778,778,0.08955911131575918,0.09436916973368416,7532092.0,0.0,True
2005-06,total,Cassava,8687,5298,5298,0.6098768274433061,0.6672553010425786,517628371.3103287,0.0,True
2005-06,total,Cassava (dough),8687,3178,3178,0.36583400483481066,0.38510137847555637,115544262.00906289,0.0,True
2005-06,total,Cerelac (Baby food),8687,257,257,0.02958443651433176,0.03389040422509278,9418331.0,0.0,True
2005-06,total,Chicken,8687,2473,2473,0.2846782548635893,0.2970173269394124,156029370.96281415,0.0,True
2005-06,total,Chilli Powder (black pepper),8687,424,424,0.04880856452169909,0.05161976153925578,1192380.0,0.0,True
2005-06,total,Chocolate,8687,438,438,0.05042016806722689,0.05634587046958362,4590308.0,0.0,True
2005-06,total,Cigarette,8687,472,472,0.05433406239208012,0.04787956547507496,20193992.0,0.0,False
2005-06,total,Cocoa Powder,8687,3518,3518,0.40497294808334294,0.43061007466261775,74117925.0,0.0,True
2005-06,total,Coconut (fresh),8687,1562,1562,0.179808909865316,0.1987591458030928,11455878.0,0.0,True
2005-06,total,Cocoyam,8687,1842,1842,0.212040980775872,0.23557125923187933,94683080.19606799,0.0,True
2005-06,total,Cocoyam Leaves,8687,2212,2212,0.25463336019339244,0.28015002058259275,17814437.0,0.0,True
2005-06,total,Coffee,8687,382,382,0.04397375388511569,0.042745286790364025,3548990.0,0.0,True
2005-06,total,Condiment,8687,5648,5648,0.6501669160815011,0.6309221762633543,57229689.0,0.0,True
2005-06,total,Cooked Rice and Stew,8687,5169,5169,0.5950270519166571,0.6365782981833008,340495118.0,0.0,True
2005-06,total,Cowpea,8687,232,232,0.026706573040174975,0.020383170856338288,22246700.002339482,0.0,True
2005-06,total,Crustacean,8687,965,965,0.11108553010245194,0.12165215244218108,17472164.0,0.0,True
2005-06,total,Egg,8687,4461,4461,0.5135259583285369,0.5546171388576986,71104373.0003159,0.0,True
2005-06,total,Eggplant,8687,5325,5325,0.6129849199953954,0.6651637775941546,76475363.01193956,0.0,True
2005-06,total,Fast Food,8687,544,544,0.06262230919765166,0.0658170179806019,20199691.0,0.0,True
2005-06,total,Fish (canned),8687,1650,1650,0.18993898929434788,0.20585065305692385,2033626132.0,0.0,True
2005-06,total,Fish (dried),8687,3320,3320,0.3821802693680212,0.3835741165846951,118943778.0,0.0,True
2005-06,total,Fish (fresh and frozen),8687,4072,4072,0.4687464026706573,0.4893781199091021,189380784.0,0.0,True
2005-06,total,Fish (fried),8687,4271,4271,0.4916541959249453,0.5519907273846342,82249029.0,0.0,True
2005-06,total,Fish (salted),8687,3726,3726,0.4289167721883274,0.47327210455523416,54102127.0,0.0,True
2005-06,total,Fish (smoked),8687,6895,6895,0.7937147461724415,0.8200267871490774,532909165.0,0.0,True
2005-06,total,Gari,8687,4141,4141,0.47668930585933006,0.49732056599701474,1058266088.0050634,0.0,True
2005-06,total,Ginger,8687,2416,2416,0.2781167261425118,0.2872762666200932,7292431.0,0.0,True
2005-06,total,Goat,8687,1496,1496,0.17221135029354206,0.1716644004837137,69474154.00175834,0.0,True
2005-06,total,Groundnut,8687,4879,4879,0.5616438356164384,0.5632957919006899,207806714.01170784,0.0,True
2005-06,total,Guinea Corn/Sorghum,8687,834,834,0.09600552549787038,0.06520847556876365,85420134.00173151,0.0,True
2005-06,total,Honey,8687,171,171,0.019684586163232418,0.020826169357923602,3054560.0,0.0,True
2005-06,total,Ice Cream,8687,1420,1420,0.16346264533210544,0.18211987711889888,17967870.0,0.0,True
2005-06,total,Juice,8687,488,488,0.05617589501554046,0.05965398085227148,10262175.0,0.0,True
2005-06,total,Kenkey/Banku,8687,6263,6263,0.720962357545758,0.7616129869748313,2229647512.0,0.0,True
2005-06,total,Kola Nut,8687,858,858,0.0987682744330609,0.07822757858152105,12142614.0,0.0,True
2005-06,total,Maize (cob),8687,3239,3239,0.3728559917117532,0.34721113014351185,228275035.00484377,0.0,True
2005-06,total,Maize (flour/dough),8687,4720,4720,0.5433406239208012,0.5580041058655779,395782293.94672114,0.0,True
2005-06,total,Malt Drinks (bottle),8687,2192,2192,0.252331069414067,0.2693692191973714,52350464.0,0.0,True
2005-06,total,Mango,8687,693,693,0.07977437550362611,0.07681899999852579,8839523.0,0.0,True
2005-06,total,Margarine/Butter,8687,624,624,0.07183147231495338,0.07828675927396413,4559820.0,0.0,True
2005-06,total,Milk (evaporated),8687,2984,2984,0.343501784275354,0.3685940307018754,93528307.0,0.0,True
2005-06,total,Milk (fresh),8687,414,414,0.047657419132036374,0.04212554139628367,7823429.0,0.0,True
2005-06,total,Milk (powder),8687,1950,1950,0.2244733509842293,0.24529377998113813,27320572.0,0.0,True
2005-06,total,"Milk (tinned, condensed/unsweetened)",8687,179,179,0.020605502474962588,0.022900732104278537,3594879.0,0.0,True
2005-06,total,Millet,8687,670,670,0.07712674110740186,0.04818402358428368,73393097.0002101,0.0,True
2005-06,total,Millet (flour),8687,318,318,0.03660642339127432,0.021169687721232316,45986900.00015497,0.0,True
2005-06,total,Mutton,8687,741,741,0.08529987337400714,0.08878885362900868,35062773.002235174,0.0,True
2005-06,total,Oil (coconut),8687,885,885,0.10187636698515022,0.10957446257328915,9950056.000286102,0.0,True
2005-06,total,Oil (groundnut),8687,1032,1032,0.11879820421319212,0.10115589974223442,18999325.0,0.0,True
2005-06,total,Oil (palm kernel),8687,696,696,0.08011971912052492,0.08555866168924046,8199536.00063777,0.0,True
2005-06,total,Oil (palm),8687,5767,5767,0.6638655462184874,0.7064645316725731,116982934.01112655,0.0,True
2005-06,total,Okra,8687,5631,5631,0.6482099689190745,0.6258369495212598,277815193.0609137,0.0,True
2005-06,total,Onion,8687,7633,7633,0.8786692759295499,0.8876907361965,211466908.00501275,0.0,True
2005-06,total,Orange,8687,4058,4058,0.4671347991251295,0.5097819899479628,60307456.00131279,0.0,True
2005-06,total,Other Alcoholic Beverages,8687,77,77,0.008863819500402902,0.007201370746557045,8564400.001466274,0.0,True
2005-06,total,Other Beverages,8687,433,433,0.049844595372395537,0.04920894469694631,5253954.0,0.0,True
2005-06,total,Other Cereal,8687,678,678,0.07804765741913204,0.07689529561249796,9931731.0,0.0,True
2005-06,total,Other Confectioneries,8687,1145,1145,0.1318061471163808,0.14907355611379222,6479272.0,0.0,True
2005-06,total,Other Domestic Poultry,8687,237,237,0.02728214573500633,0.023473534602979244,17042088.000037253,0.0,True
2005-06,total,Other Fish,8687,805,805,0.0926672038678485,0.08936915921225999,176109640.14010072,0.0,True
2005-06,total,Other Flours,8687,327,327,0.03764245424197076,0.03688724665699186,9302864.00052154,0.0,True
2005-06,total,Other Fruits,8687,553,553,0.06365834004834811,0.06851606543201677,5416923.0,0.0,True
2005-06,total,Other Grains,8687,14,14,0.0016116035455278,0.0010631073770476756,1235600.0001430511,0.0,True
2005-06,total,Other Leafy Vegetables,8687,486,486,0.05594566593760792,0.03466889834563098,13007250.000369549,0.0,True
2005-06,total,Other Meat,8687,1029,1029,0.11845286059629331,0.12019848518324719,101627823.00405312,0.0,True
2005-06,total,Other Milk Products,8687,99,99,0.011396339357660873,0.01230164113429246,1248991.0,0.0,True
2005-06,total,Other Oils,8687,3807,3807,0.4382410498445954,0.47462951726474406,145657490.0,0.0,True
2005-06,total,Other Prepared Meals,8687,4474,4474,0.5150224473350984,0.5372482923463241,166307948.0,0.0,True
2005-06,total,Other Pulses,8687,620,620,0.0713710141590883,0.06452353514234496,22285987.001488626,0.0,True
2005-06,total,Other Spirits,8687,347,347,0.03994474502129619,0.04304512399980076,10580220.0,0.0,True
2005-06,total,Other Tobacco,8687,221,221,0.025440313111545987,0.01892802199704157,2680706.0,0.0,False
2005-06,total,Other Tubers,8687,369,369,0.04247726487855416,0.04538037571483193,8903391.00024587,0.0,True
2005-06,total,Other Vegetables,8687,1484,1484,0.1708299758259468,0.16279564978996006,26032436.500694394,0.0,True
2005-06,total,Palm Nut,8687,3418,3418,0.3934614941867158,0.42689589192507943,63492690.00747293,0.0,True
2005-06,total,Pawpaw,8687,663,663,0.07632093933463796,0.07631085070108079,9412100.000020862,0.0,True
2005-06,total,Pepper,8687,7735,7735,0.8904109589041096,0.8893774524360052,326212000.0532019,0.0,True
2005-06,total,Pineapple,8687,1546,1546,0.17796707724185565,0.19662841383790033,19854267.00165701,0.0,True
2005-06,total,Pito,8687,1121,1121,0.1290433981811903,0.08678496014444131,35289446.0,0.0,True
2005-06,total,Plantain,8687,5166,5166,0.5946817082997583,0.6558018508016842,354911555.0693159,0.0,True
2005-06,total,Pork,8687,992,992,0.11419362265454126,0.10889658888955138,1524392563.0014157,0.0,True
2005-06,total,Rice (imported),8687,5012,5012,0.5769540692989524,0.6265212159058552,341350185.0,0.0,True
2005-06,total,Rice (local),8687,2447,2447,0.28168527685046624,0.2517674728401219,125733284.00205487,0.0,True
2005-06,total,Salt,8687,7252,7252,0.8348106365834005,0.8204021020336453,36433519.0,0.0,True
2005-06,total,Schnapps,8687,102,102,0.011741682974559686,0.013029175937638601,4225351.0,0.0,True
2005-06,total,Shea Butter,8687,2146,2146,0.2470358006216185,0.2028557446742894,52787603.00031665,0.0,True
2005-06,total,Snail,8687,151,151,0.01738229538390699,0.015353410373817766,7704400.0,0.0,True
2005-06,total,Soft Drinks,8687,2738,2738,0.3151836076896512,0.3425213480149393,96014417.0,0.0,True
2005-06,total,Soup,8687,1991,1991,0.22919304708184643,0.24251071530621954,90934919.0,0.0,True
2005-06,total,Soybean,8687,75,75,0.008633590422470357,0.007204387029403877,5049850.000090897,0.0,True
2005-06,total,Spinach,8687,1646,1646,0.1894785311384828,0.207943525416939,21673970.00050366,0.0,True
2005-06,total,Sugar,8687,6967,6967,0.8020029929780131,0.8148613042333395,1422239607.0,0.0,True
2005-06,total,Sugar Bread,8687,5627,5627,0.6477495107632094,0.6697667524518482,170027463.0,0.0,True
2005-06,total,Sweet Potato,8687,64,64,0.007367330493841372,0.004909814971300686,5402900.0000447035,0.0,True
2005-06,total,Tea,8687,1704,1704,0.19615517439852653,0.19306527362724904,18215532.0,0.0,True
2005-06,total,Tobacco,8687,129,129,0.014849775526649015,0.011970659935396071,1195491.0,0.0,False
2005-06,total,Tomato (fresh),8687,7402,7402,0.8520778174283412,0.8650803467145609,335086310.0168279,0.0,True
2005-06,total,Tomato (paste),8687,4031,4031,0.4640267065730402,0.499088097537157,600960143.0,0.0,True
2005-06,total,Water,8687,2593,2593,0.29849199953954186,0.3296295956304974,78857191.0,0.0,True
2005-06,total,Watermelon,8687,828,828,0.09531483826407275,0.09616594247753395,9812581.0,0.0,True
2005-06,total,Wheat Flour,8687,176,176,0.020260158858063773,0.02126463511584362,2034278.0,0.0,True
2005-06,total,Whisky,8687,272,272,0.03131115459882583,0.03414798310247604,8235341.0,0.0,True
2005-06,total,Wine,8687,315,315,0.0362610797743755,0.038029877486503584,6750595.0,0.0,True
2005-06,total,Yam,8687,5244,5244,0.6036606423391274,0.6254671766280893,464952482.0113666,0.0,True
2012-13,purchased,Akpeteshie,16772,2698,2698,0.16086334366801813,0.13079801139490393,40891.94000689685,0.0,True
2012-13,purchased,Avocado,16772,1543,1543,0.09199856904364417,0.12241878766786128,7292.400001455098,0.0,True
2012-13,purchased,Bambara Bean,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Banana,16772,6064,6064,0.3615549725733365,0.4329528766655493,32418.270006146282,0.0,True
2012-13,purchased,Bean,16772,5110,5110,0.3046744574290484,0.29572422627940803,36585.4800170213,0.0,True
2012-13,purchased,Beef,16772,7341,7341,0.43769377533985215,0.4615719095344434,125824.74000761658,0.0,True
2012-13,purchased,Beef (corned),16772,679,679,0.04048414023372287,0.05717361502741741,9461.880002856255,0.0,True
2012-13,purchased,Beer,16772,1541,1541,0.09187932268065824,0.08949798474569391,68492.85000057518,0.0,True
2012-13,purchased,Biscuit,16772,6625,6625,0.3950035773908896,0.4126914704725796,39609.17003287375,0.0,True
2012-13,purchased,Bread,16772,7527,7527,0.4487836870975435,0.5035701667921304,99622.11002541333,0.0,True
2012-13,purchased,Cabbage,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Canned Fruits,16772,484,484,0.0288576198425948,0.038618694111147045,3689.7600019834936,0.0,True
2012-13,purchased,Carrot,16772,2195,2195,0.130872883377057,0.16950299033813124,9772.480000764132,0.0,True
2012-13,purchased,Cassava,16772,5903,5903,0.3519556403529692,0.4291498117300708,76020.5500009358,0.0,True
2012-13,purchased,Cassava (dough),16772,5682,5682,0.3387789172430241,0.40781915968273585,36410.59998679906,0.0,True
2012-13,purchased,Cerelac (Baby food),16772,810,810,0.04829477700930122,0.058620263756849186,17476.67000001669,0.0,True
2012-13,purchased,Chicken,16772,6937,6937,0.4136060100166945,0.4648859159004509,129603.7499883771,0.0,True
2012-13,purchased,Chilli Powder (black pepper),16772,395,395,0.023551156689720965,0.02904713527540616,1654.7000007405877,0.0,True
2012-13,purchased,Chocolate,16772,486,486,0.02897686620558073,0.03924086969678426,2569.400000870228,0.0,True
2012-13,purchased,Cocoa Powder,16772,6908,6908,0.4118769377533985,0.4641176455756726,57997.17004907876,0.0,True
2012-13,purchased,Coconut (fresh),16772,2848,2848,0.1698068208919628,0.2253433875897211,12551.85002104193,0.0,True
2012-13,purchased,Cocoyam,16772,1498,1498,0.08931552587646077,0.10843161836100423,10771.13000026159,0.0,True
2012-13,purchased,Cocoyam Leaves,16772,3633,3633,0.2166110183639399,0.27220985877185955,13834.10000294447,0.0,True
2012-13,purchased,Coffee,16772,1068,1068,0.06367755783448605,0.060378277656198576,5447.80000243336,0.0,True
2012-13,purchased,Condiment,16772,11240,11240,0.6701645599809206,0.6422822996485605,42007.17008617893,0.0,True
2012-13,purchased,Cooked Rice and Stew,16772,8974,8974,0.5350584307178631,0.5906960811571796,213019.49000141025,0.0,True
2012-13,purchased,Cowpea,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Crustacean,16772,1507,1507,0.08985213450989744,0.10267378767531123,15491.399999767542,0.0,True
2012-13,purchased,Dawadawa,16772,3040,3040,0.18125447173861198,0.12820457771342209,12881.050006739795,0.0,True
2012-13,purchased,Egg,16772,7994,7994,0.4766277128547579,0.5600041694691827,56241.94010192901,0.0,True
2012-13,purchased,Eggplant,16772,9227,9227,0.5501430956355832,0.634711193039606,51536.97002494335,0.0,True
2012-13,purchased,Fast Food,16772,1032,1032,0.06153112330073933,0.07095803011503354,14476.600000485778,0.0,True
2012-13,purchased,Fish (canned),16772,3873,3873,0.23092058192225137,0.29335556835905274,34249.38003316522,0.0,True
2012-13,purchased,Fish (dried),16772,9632,9632,0.5742904841402338,0.5537579461324003,189545.85000196844,0.0,True
2012-13,purchased,Fish (fresh and frozen),16772,6689,6689,0.3988194610064393,0.45870952487700706,141776.3500001952,0.0,True
2012-13,purchased,Fish (fried),16772,6194,6194,0.3693059861674219,0.43867082766587595,57934.16000126302,0.0,True
2012-13,purchased,Fish (salted),16772,6276,6276,0.374195087049845,0.442449915120188,46235.08001475781,0.0,True
2012-13,purchased,Fish (smoked),16772,10476,10476,0.6246124493202957,0.6975804249235099,335383.20000196993,0.0,True
2012-13,purchased,Gari,16772,7912,7912,0.47173861197233485,0.46555774943766887,45252.54003611952,0.0,True
2012-13,purchased,Ginger,16772,5630,5630,0.33567851180538993,0.35486316309808885,11177.65001507476,0.0,True
2012-13,purchased,Goat,16772,2870,2870,0.17111853088480802,0.17203537612802935,47680.60000117868,0.0,True
2012-13,purchased,Groundnut,16772,7146,7146,0.42606725494872405,0.45926703390685636,39933.0400304459,0.0,True
2012-13,purchased,Guinea Corn/Sorghum,16772,525,525,0.031302170283806344,0.01689568247934052,11193.950003027916,0.0,True
2012-13,purchased,Honey,16772,517,517,0.03082518483186263,0.033116162009601186,4602.650002323091,0.0,True
2012-13,purchased,Ice Cream,16772,1945,1945,0.11596708800381589,0.14421765760580818,10045.6200331226,0.0,True
2012-13,purchased,Juice,16772,2084,2084,0.12425471023133794,0.16821548805641773,23172.150004908442,0.0,True
2012-13,purchased,Kenkey/Banku,16772,10987,10987,0.6550798950632005,0.7207779385251026,178397.64006654918,0.0,True
2012-13,purchased,Kola Nut,16772,1254,1254,0.07476746959217744,0.04631370705146591,9338.170002378523,0.0,True
2012-13,purchased,Maize (cob),16772,4569,4569,0.27241831624135465,0.2380398356404901,100792.14001064003,0.0,True
2012-13,purchased,Maize (flour/dough),16772,6203,6203,0.36984259480085857,0.41971044770554944,59146.2200252451,0.0,True
2012-13,purchased,Malt Drinks (bottle),16772,4382,4382,0.2612687813021703,0.3042264981493246,39265.440001413226,0.0,True
2012-13,purchased,Mango,16772,1831,1831,0.10917004531361793,0.11153963046771022,7566.7000028043985,0.0,True
2012-13,purchased,Margarine/Butter,16772,1026,1026,0.06117338421178154,0.0769415499735877,3228.20000372082,0.0,True
2012-13,purchased,Milk (evaporated),16772,5380,5380,0.32077271643214883,0.36356398643406,55162.980056509376,0.0,True
2012-13,purchased,Milk (fresh),16772,916,916,0.05461483424755545,0.045044771719398524,5284.070001922548,0.0,True
2012-13,purchased,Milk (powder),16772,5084,5084,0.30312425471023136,0.3327507636997214,35137.88004250452,0.0,True
2012-13,purchased,"Milk (tinned, condensed/unsweetened)",16772,393,393,0.023431910326735035,0.02219962842102491,3145.5500013530254,0.0,True
2012-13,purchased,Millet,16772,872,872,0.051991414261865015,0.02635245482054427,15464.500001490116,0.0,True
2012-13,purchased,Millet (flour),16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Mutton,16772,1267,1267,0.07554257095158598,0.08172270049368488,26471.60000050068,0.0,True
2012-13,purchased,Oil (coconut),16772,1660,1660,0.09897448127832101,0.10443151204123627,11225.200003132224,0.0,True
2012-13,purchased,Oil (groundnut),16772,1980,1980,0.11805389935606964,0.08460054652225038,17372.52005277574,0.0,True
2012-13,purchased,Oil (palm kernel),16772,637,637,0.037979966611018365,0.03904674568668723,3578.5700017660856,0.0,True
2012-13,purchased,Oil (palm),16772,8601,8601,0.5128189840209874,0.5518718126009218,64712.330039568245,0.0,True
2012-13,purchased,Okra,16772,10122,10122,0.6035058430717863,0.5925586463082596,63123.940021291375,0.0,True
2012-13,purchased,Onion,16772,14869,14869,0.8865370856188887,0.8878901536400993,117581.960037034,0.0,True
2012-13,purchased,Orange,16772,7624,7624,0.45456713570236107,0.5189002219470634,30059.35003935173,0.0,True
2012-13,purchased,Other Beverages,16772,1784,1784,0.1063677557834486,0.11962386743315823,12035.55000846833,0.0,True
2012-13,purchased,Other Cereal,16772,5982,5982,0.3566658716909134,0.27667167534828147,71653.72001736984,0.0,True
2012-13,purchased,Other Confectioneries,16772,1089,1089,0.06492964464583831,0.07662952292680297,3070.820006046444,0.0,True
2012-13,purchased,Other Domestic Poultry,16772,276,276,0.016455998092058194,0.012030695310652493,5789.479998465627,0.0,True
2012-13,purchased,Other Fish,16772,1127,1127,0.06719532554257095,0.06793147932470274,11607.950001407415,0.0,True
2012-13,purchased,Other Flours,16772,360,360,0.021464345337467206,0.022795354463324275,1824.7000001817942,0.0,True
2012-13,purchased,Other Fruits,16772,1724,1724,0.10279036489387074,0.1415731929788729,10662.500000171363,0.0,True
2012-13,purchased,Other Grains,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Other Leafy Vegetables,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Other Meat,16772,1319,1319,0.07864297638922013,0.07898104418623735,20504.310000758618,0.0,True
2012-13,purchased,Other Milk Products,16772,348,348,0.020748867159551633,0.024640526811381964,1957.029999256134,0.0,True
2012-13,purchased,Other Nuts/Seeds,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Other Oils,16772,7679,7679,0.4578464106844741,0.4956568396505693,71393.91005210951,0.0,True
2012-13,purchased,Other Prepared Meals,16772,8654,8654,0.5159790126401145,0.5722924220291059,151289.7100170646,0.0,True
2012-13,purchased,Other Pulses,16772,417,417,0.02486286668256618,0.029553693770568608,2060.3000004962087,0.0,True
2012-13,purchased,Other Spirits,16772,686,686,0.040901502504173626,0.041361196338655974,7689.300001293421,0.0,True
2012-13,purchased,Other Tobacco,16772,400,400,0.023849272597185785,0.013010802173139234,2611.400001645088,0.0,False
2012-13,purchased,Other Tubers,16772,542,542,0.03231576436918674,0.0350542159092155,3798.8000004440546,0.0,True
2012-13,purchased,Other Vegetables,16772,3721,3721,0.22185785833532076,0.2198863778864263,21614.95001050085,0.0,True
2012-13,purchased,Palm Nut,16772,3997,3997,0.23831385642737896,0.26480007332215444,18442.050004526973,0.0,True
2012-13,purchased,Pawpaw,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Pepper,16772,12978,12978,0.7737896494156928,0.7814238352413265,73351.89006238431,0.0,True
2012-13,purchased,Pineapple,16772,2290,2290,0.13653708561888864,0.17376289916838045,12820.080001533031,0.0,True
2012-13,purchased,Pito,16772,2190,2190,0.13057476746959218,0.0696421489487666,29780.99001107365,0.0,True
2012-13,purchased,Plantain,16772,6508,6508,0.38802766515621273,0.48371313540613203,87149.10000023991,0.0,True
2012-13,purchased,Pork,16772,1289,1289,0.0768542809444312,0.05548345195171069,15315.200000837445,0.0,True
2012-13,purchased,Rice (imported),16772,8661,8661,0.5163963749105652,0.6049210661917367,257873.09006109834,0.0,True
2012-13,purchased,Rice (local),16772,5281,5281,0.31487002146434534,0.25113524432969375,113998.33002445102,0.0,True
2012-13,purchased,Salt,16772,13247,13247,0.7898282852373003,0.7627114212745336,32929.30005578138,0.0,True
2012-13,purchased,Schnapps,16772,195,195,0.01162652039112807,0.013488889881189119,4702.20000089705,0.0,True
2012-13,purchased,Shea Butter,16772,3464,3464,0.2065347006916289,0.13481352286460227,18050.1900068447,0.0,True
2012-13,purchased,Snail,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Soft Drinks,16772,5155,5155,0.3073575005962318,0.3517897907197903,44519.31010682881,0.0,True
2012-13,purchased,Soup,16772,3710,3710,0.22120200333889817,0.2653555115444921,82798.92000150308,0.0,True
2012-13,purchased,Soybean,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Spinach,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Sugar,16772,12822,12822,0.7644884331027904,0.7436013440168228,57192.500289708376,0.0,True
2012-13,purchased,Sugar Bread,16772,10303,10303,0.6142976389220128,0.6321907814433817,124587.65002638847,0.0,True
2012-13,purchased,Sweet Potato,16772,0,0,0.0,0.0,0.0,0.0,True
2012-13,purchased,Tea,16772,2866,2866,0.17088003815883615,0.15245918463651353,12841.83002075553,0.0,True
2012-13,purchased,Tobacco,16772,866,866,0.05163367517290723,0.03465126389446277,9401.20000602305,0.0,False
2012-13,purchased,Tomato (fresh),16772,13075,13075,0.7795730980205103,0.8030796319067245,140125.67002556473,0.0,True
2012-13,purchased,Tomato (paste),16772,12038,12038,0.7177438588123062,0.74295134210845,90290.3402550146,0.0,True
2012-13,purchased,Water,16772,9355,9355,0.5577748628666825,0.6419581498463303,80101.3901441507,0.0,True
2012-13,purchased,Watermelon,16772,3618,3618,0.21571667064154543,0.26461417967303963,23791.560002606362,0.0,True
2012-13,purchased,Wheat Flour,16772,501,501,0.029871213927975197,0.028342511311790483,3263.5500025823712,0.0,True
2012-13,purchased,Whisky,16772,662,662,0.03947054614834247,0.03218286797654146,8283.63000009954,0.0,True
2012-13,purchased,Wine,16772,486,486,0.02897686620558073,0.030089213376263812,8084.700002357364,0.0,True
2012-13,purchased,Yam,16772,8106,8106,0.48330550918196996,0.5475591206432171,133753.6600004509,0.0,True
2012-13,total,Akpeteshie,16772,2698,2698,0.16086334366801813,0.13079801139490393,40891.94000689685,0.0,True
2012-13,total,Avocado,16772,1922,1922,0.1145957548294777,0.14933277699492328,10753.74001658097,0.0,True
2012-13,total,Bambara Bean,16772,863,863,0.05145480562842833,0.021286818050394455,39522.65502542257,0.0,True
2012-13,total,Banana,16772,6705,6705,0.3997734319103267,0.4751565777564702,44515.170025662184,0.0,True
2012-13,total,Bean,16772,5110,5110,0.3046744574290484,0.29572422627940803,36585.4800170213,0.0,True
2012-13,total,Beef,16772,7353,7353,0.4384092535177677,0.4621616474519027,131753.74000761658,0.0,True
2012-13,total,Beef (corned),16772,679,679,0.04048414023372287,0.05717361502741741,9461.880002856255,0.0,True
2012-13,total,Beer,16772,1541,1541,0.09187932268065824,0.08949798474569391,68492.85000057518,0.0,True
2012-13,total,Biscuit,16772,6625,6625,0.3950035773908896,0.4126914704725796,39609.17003287375,0.0,True
2012-13,total,Bread,16772,7527,7527,0.4487836870975435,0.5035701667921304,99622.11002541333,0.0,True
2012-13,total,Cabbage,16772,43,43,0.0025637968041974718,0.002989200576981326,309.72600085133314,0.0,True
2012-13,total,Canned Fruits,16772,484,484,0.0288576198425948,0.038618694111147045,3689.7600019834936,0.0,True
2012-13,total,Carrot,16772,2207,2207,0.13158836155497258,0.17018480353252802,10059.180001109838,0.0,True
2012-13,total,Cassava,16772,9066,9066,0.5405437634152158,0.624861514769827,324875.0083807699,0.0,True
2012-13,total,Cassava (dough),16772,7028,7028,0.41903171953255425,0.4704122280655264,84772.9899735643,0.0,True
2012-13,total,Cerelac (Baby food),16772,810,810,0.04829477700930122,0.058620263756849186,17476.67000001669,0.0,True
2012-13,total,Chicken,16772,8156,8156,0.48628666825661815,0.5152750934538558,206036.29998297454,0.0,True
2012-13,total,Chilli Powder (black pepper),16772,395,395,0.023551156689720965,0.02904713527540616,1654.7000007405877,0.0,True
2012-13,total,Chocolate,16772,486,486,0.02897686620558073,0.03924086969678426,2569.400000870228,0.0,True
2012-13,total,Cocoa Powder,16772,6908,6908,0.4118769377533985,0.4641176455756726,57997.17004907876,0.0,True
2012-13,total,Coconut (fresh),16772,3006,3006,0.17922728356785117,0.23449373891770972,13998.030030673444,0.0,True
2012-13,total,Cocoyam,16772,2827,2827,0.16855473408061053,0.20105834083391808,54457.22906123771,0.0,True
2012-13,total,Cocoyam Leaves,16772,3633,3633,0.2166110183639399,0.27220985877185955,13834.10000294447,0.0,True
2012-13,total,Coffee,16772,1068,1068,0.06367755783448605,0.060378277656198576,5447.80000243336,0.0,True
2012-13,total,Condiment,16772,11240,11240,0.6701645599809206,0.6422822996485605,42007.17008617893,0.0,True
2012-13,total,Cooked Rice and Stew,16772,8974,8974,0.5350584307178631,0.5906960811571796,213019.49000141025,0.0,True
2012-13,total,Cowpea,16772,570,570,0.033985213450989746,0.014923652454815218,13437.330000523552,0.0,True
2012-13,total,Crustacean,16772,1507,1507,0.08985213450989744,0.10267378767531123,15491.399999767542,0.0,True
