t,j,u,geo_level,geo,lp_unit_value,n_unit_value,lp_own_consumption_valuation,n_own_consumption_valuation,lp_crop_sale_price,n_crop_sale_price,gap_1_3,gap_1_4,gap_3_4,position
2009-10,Matoke,Bunch (Medium),national,all,8.85366542803745,109,8.517193191416238,281,8.294049640102028,577,0.33647223662121206,0.5596157879354227,0.2231435513142106,0.3987442029422523
2009-10,Matoke,Bunch (Small),national,all,8.006367567650246,39,8.006367567650246,295,8.006367567650246,131,0.0,0.0,0.0,
2009-10,Millet,Kg,national,all,7.313220387090301,109,6.907755278982137,145,6.599662209270228,36,0.4054651081081646,0.7135581778200732,0.30809306971190864,0.43177007746325013
2009-10,Rice,Kg,national,all,7.600902459542082,665,7.24422751560335,24,6.987679629453085,26,0.35667494393873245,0.613222830088997,0.2565478861502646,0.41835997220297844
2009-10,Sorghum,Kg,national,all,6.684611727667927,62,6.684611727667927,110,6.214608098422191,68,0.0,0.4700036292457357,0.4700036292457357,1.0
2009-10,Sweet Bananas,Bunch (Big),national,all,6.214608098422191,214,6.3828442167327974,62,8.699514748210191,37,-0.16823611831060603,-2.484906649788,-2.316670531477394,0.9322968054655256
2009-10,Sweet Potatoes,Plastic Basin (15 lts),national,all,8.517193191416238,25,8.294049640102028,154,8.294049640102028,85,0.2231435513142106,0.2231435513142106,0.0,0.0
2010-11,Beans,Kg,national,all,7.495541943884256,547,7.090076835776092,393,6.907755278982137,224,0.4054651081081646,0.5877866649021195,0.1823215567939549,0.31018321387797354
2010-11,Cassava,Heap (unspecified),national,all,6.907755278982137,97,6.907755278982137,223,6.907755278982137,9,0.0,0.0,0.0,
2010-11,Ground Nuts,Kg,national,all,8.116604229029413,394,8.006367567650246,129,6.907755278982137,35,0.11023666137916699,1.208848950047276,1.0986122886681091,0.908808572506221
2010-11,Maize,Kg,national,all,7.24422751560335,822,6.907755278982137,269,5.703782474656201,252,0.33647223662121295,1.5404450409471488,1.203972804325936,0.7815746568833565
2010-11,Matoke,Bunch (Big),national,all,9.615805480084347,43,8.85366542803745,73,8.517193191416238,253,0.762140052046897,1.0986122886681091,0.33647223662121206,0.30627022844349444
2010-11,Matoke,Bunch (Medium),national,all,8.85366542803745,117,8.294049640102028,400,8.294049640102028,636,0.5596157879354227,0.5596157879354227,0.0,0.0
2010-11,Matoke,Bunch (Small),national,all,8.006367567650246,65,8.006367567650246,260,7.824046010856292,104,0.0,0.182321556793954,0.182321556793954,1.0
2010-11,Millet,Kg,national,all,7.313220387090301,107,6.907755278982137,137,6.514026348966544,42,0.4054651081081646,0.7991940381237574,0.39372893001559284,0.49265749146469834
2010-11,Rice,Kg,national,all,7.783224016336037,584,7.495541943884256,17,6.802394763324311,27,0.2876820724517808,0.9808292530117262,0.6931471805599454,0.7066950526114238
2010-11,Sorghum,Kg,national,all,6.907755278982137,44,6.551080335043404,84,6.214608098422191,59,0.35667494393873245,0.6931471805599454,0.33647223662121295,0.4854268271702417
2010-11,Sweet Bananas,Bunch (Small),national,all,6.907755278982137,15,6.907755278982137,19,6.907755278982137,69,0.0,0.0,0.0,
2010-11,Sweet Potatoes,Plastic Basin (15 lts),national,all,8.294049640102028,14,8.006367567650246,159,8.294049640102028,55,0.2876820724517817,0.0,-0.2876820724517817,
2010-11,Sweet Potatoes,Tin (Debe) (20 lts),national,all,8.294049640102028,11,8.006367567650246,61,8.294049640102028,12,0.2876820724517817,0.0,-0.2876820724517817,
2011-12,Beans,Kg,national,all,7.600902459542082,617,7.313220387090301,549,6.907755278982137,477,0.2876820724517808,0.6931471805599454,0.4054651081081646,0.5849625007211564
2011-12,Ground Nuts,Kg,national,all,8.294049640102028,461,8.006367567650246,125,7.345489647659087,56,0.2876820724517817,0.9485599924429406,0.660877919991159,0.6967170503250095
2011-12,Maize,Kg,national,all,7.495541943884256,976,7.170119543449628,332,6.214608098422191,416,0.3254224004346282,1.280933845462065,0.9555114450274367,0.7459490967566399
2011-12,Matoke,Bunch (Big),national,all,9.615805480084347,74,8.987196820661973,82,8.987196820661973,212,0.6286086594223743,0.6286086594223743,0.0,0.0
2011-12,Matoke,Bunch (Medium),national,all,8.699514748210191,121,8.517193191416238,420,8.517193191416238,591,0.18232155679395312,0.18232155679395312,0.0,0.0
2011-12,Matoke,Bunch (Small),national,all,8.294049640102028,38,8.006367567650246,258,8.183778255294952,68,0.2876820724517817,0.11027138480707599,-0.1774106876447057,-1.6088551708595342
2011-12,Millet,Kg,national,all,7.600902459542082,144,7.313220387090301,124,6.705022724928055,60,0.2876820724517808,0.8958797346140273,0.6081976621622465,0.6788831565927506
2011-12,Rice,Kg,national,all,8.006367567650246,587,7.783224016336037,26,7.600902459542082,36,0.22314355131420882,0.4054651081081637,0.1823215567939549,0.44966028678679293
2011-12,Sorghum,Kg,national,all,6.907755278982137,49,6.907755278982137,79,6.551080335043404,76,0.0,0.35667494393873245,0.35667494393873245,1.0
2011-12,Sweet Bananas,Bunch (Small),national,all,6.684611727667927,20,7.600902459542082,53,7.824046010856292,27,-0.9162907318741551,-1.1394342831883648,-0.2231435513142097,0.19583714006727046
2011-12,Sweet Potatoes,Plastic Basin (15 lts),national,all,8.517193191416238,29,8.517193191416238,196,8.517193191416238,45,0.0,0.0,0.0,
2013-14,Beans,Kg,national,all,7.600902459542082,626,7.313220387090301,545,6.907755278982137,583,0.2876820724517808,0.6931471805599454,0.4054651081081646,0.5849625007211564
2013-14,Cabbages,Piece (Medium),national,all,6.907755278982137,388,6.551080335043404,14,6.617846031355666,8,0.35667494393873245,0.2899092476264711,-0.06676569631226137,-0.23029860847448563
2013-14,Cassava,Heap (Medium),national,all,6.907755278982137,189,6.907755278982137,408,7.600902459542082,5,0.0,-0.6931471805599454,-0.6931471805599454,1.0
2013-14,Cassava,Kg,national,all,6.855075021153224,20,6.540770691442036,10,6.214608098422191,15,0.31430432971118805,0.6404669227310329,0.32616259301984485,0.5092575142351549
2013-14,Cassava,Plastic Basin (15 lts),national,all,9.09876859631908,18,8.85366542803745,78,8.85366542803745,49,0.24510316828162892,0.24510316828162892,0.0,0.0
2013-14,Ground Nuts,Kg,national,all,8.294049640102028,598,8.160518247477505,118,7.466962736964282,54,0.13353139262452274,0.8270869031377455,0.6935555105132227,0.8385521616677274
2013-14,Maize,Kg,national,all,7.495541943884256,1153,7.313220387090301,321,6.214608098422191,443,0.1823215567939549,1.280933845462065,1.09861228866811,0.8576651265482123
2013-14,Matoke,Bunch (Big),national,all,9.680344001221918,59,9.210340371976184,89,9.210340371976184,184,0.4700036292457348,0.4700036292457348,0.0,0.0
2013-14,Matoke,Bunch (Medium),national,all,9.210340371976184,158,8.699514748210191,324,8.699514748210191,648,0.5108256237659923,0.5108256237659923,0.0,0.0
2013-14,Matoke,Bunch (Small),national,all,8.517193191416238,84,8.294049640102028,568,8.294049640102028,173,0.2231435513142106,0.2231435513142106,0.0,0.0
2013-14,Millet,Kg,national,all,7.600902459542082,169,7.313220387090301,199,6.907755278982137,61,0.2876820724517808,0.6931471805599454,0.4054651081081646,0.5849625007211564
2013-14,Rice,Kg,national,all,8.006367567650246,916,7.600902459542082,35,7.495541943884256,32,0.4054651081081637,0.5108256237659896,0.10536051565782589,0.2062553457696002
2013-14,Sorghum,Kg,national,all,6.907755278982137,52,6.907755278982137,59,6.396929655216146,69,0.0,0.5108256237659905,0.5108256237659905,1.0
2013-14,Sweet Bananas,Bunch (Medium),national,all,7.489330683884978,10,8.405621415759132,38,8.517193191416238,26,-0.9162907318741542,-1.0278625075312604,-0.11157177565710619,0.10854737364152078
2013-14,Sweet Bananas,Bunch (Small),national,all,7.600902459542082,18,7.600902459542082,111,8.006367567650246,43,0.0,-0.4054651081081637,-0.4054651081081637,1.0
2019-20,Beans,Kg,national,all,8.006367567650246,561,7.600902459542082,352,7.313220387090301,342,0.4054651081081637,0.6931471805599445,0.2876820724517808,0.4150374992788441
2019-20,Cassava,Kg,national,all,6.907755278982137,212,6.907755278982137,184,6.214608098422191,23,0.0,0.6931471805599454,0.6931471805599454,1.0
2019-20,Cassava,Plastic Basin (15 lts),national,all,9.257995461878345,50,9.210340371976184,99,9.104979856318357,45,0.04765508990216105,0.15301560555998783,0.10536051565782678,0.6885605900930251
2019-20,Ground Nuts,Kg,national,all,8.517193191416238,691,8.517193191416238,151,7.534136763229821,14,0.0,0.9830564281864174,0.9830564281864174,1.0
2019-20,Irish Potatoes,Plastic Basin (15 lts),national,all,9.210340371976184,15,9.210340371976184,30,9.210340371976184,29,0.0,0.0,0.0,
2019-20,Maize,Kg,national,all,7.600902459542082,1065,7.600902459542082,273,6.396929655216146,305,0.0,1.203972804325936,1.203972804325936,1.0
2019-20,Matoke,Bunch (Big),national,all,9.615805480084347,71,9.210340371976184,101,9.210340371976184,184,0.4054651081081637,0.4054651081081637,0.0,0.0
2019-20,Matoke,Bunch (Medium),national,all,8.987196820661973,167,8.699514748210191,515,8.987196820661973,836,0.2876820724517817,0.0,-0.2876820724517817,
2019-20,Matoke,Bunch (Small),national,all,8.517193191416238,73,8.517193191416238,253,8.517193191416238,90,0.0,0.0,0.0,
2019-20,Millet,Kg,national,all,8.006367567650246,142,7.600902459542082,125,6.907755278982137,47,0.4054651081081637,1.0986122886681091,0.6931471805599454,0.6309297535714579
2019-20,Rice,Kg,national,all,8.160518247477505,921,8.006367567650246,40,7.6379564456189435,42,0.15415067982725894,0.5225618018585614,0.36841112203130244,0.7050096672221328
2019-20,Sim Sim,Kg,national,all,8.517193191416238,48,8.517193191416238,27,8.1886891244442,27,0.0,0.3285040669720374,0.3285040669720374,1.0
2019-20,Sorghum,Kg,national,all,7.090076835776092,29,6.907755278982137,27,6.684611727667927,29,0.1823215567939549,0.4054651081081646,0.2231435513142097,0.5503397132132081
2019-20,Sweet Bananas,Bunch (Small),national,all,6.907755278982137,15,8.006367567650246,86,8.294049640102028,17,-1.0986122886681091,-1.3862943611198908,-0.2876820724517817,0.20751874963942243
2019-20,Sweet Potatoes,Plastic Basin (15 lts),national,all,8.699514748210191,15,8.517193191416238,119,8.987196820661973,39,0.18232155679395312,-0.2876820724517817,-0.4700036292457348,1.6337605789617355
