pair,u,j,n_cells,median_gap,ratio,in_30_50
unit_value_vs_community_price,Medeb Medium,Potato,16,0.0,1.0,False
unit_value_vs_community_price,Medeb Medium,Kariya,10,0.0,1.0,False
unit_value_vs_community_price,Medeb Medium,Tomato,9,0.0,1.0,False
unit_value_vs_community_price,Medeb Medium,Onion,6,0.0,1.0,False
unit_value_vs_community_price,Medeb Medium,Berbere,5,0.693147180559945,1.9999999999999993,False
unit_value_vs_community_price,Medeb Medium,Leafy Greens,5,0.0,1.0,False
unit_value_vs_community_price,Medeb Medium,Banana,4,2.220446049250313e-16,1.0000000000000002,False
unit_value_vs_community_price,Medeb Medium,Sweet potato,3,-0.6118877158110578,0.5423261445466404,False
unit_value_vs_community_price,Medeb Medium,Godere,2,0.0,1.0,False
unit_value_vs_community_price,Medeb Medium,Kocho,2,-0.13118213223374564,0.8770580193070291,False
unit_value_vs_community_price,Medeb Medium,Maize,1,-0.47000362924573524,0.6250000000000002,False
unit_value_vs_community_price,Medeb Medium,Orange,1,0.6931471805599454,2.0,False
unit_value_vs_community_price,Medeb Small,Kariya,43,0.0,1.0,False
unit_value_vs_community_price,Medeb Small,Leafy Greens,5,0.0,1.0,False
unit_value_vs_community_price,Medeb Small,Onion,4,-0.3465735902799728,0.7071067811865474,False
unit_value_vs_community_price,Medeb Small,Berbere,3,-0.3465735902799727,0.7071067811865475,False
unit_value_vs_community_price,Medeb Small,Sweet potato,3,0.0,1.0,False
unit_value_vs_community_price,Medeb Small,Banana,2,-1.0012402502718536,0.3674234614174768,False
unit_value_vs_community_price,Medeb Small,Kocho,2,0.2746530721670273,1.3160740129524922,True
unit_value_vs_community_price,Medeb Small,Potato,2,-0.17328679513998646,0.8408964152537144,False
unit_value_vs_community_price,Medeb Small,Tomato,2,-3.3306690738754696e-16,0.9999999999999997,False
unit_value_vs_community_price,Medeb Small,Godere,1,1.3862943611198906,4.0,False
unit_value_vs_community_price,Medeb Small,Orange,1,0.693147180559945,1.9999999999999993,False
unit_value_vs_community_price,Medeb Small,Other tuber or stem,1,0.0,1.0,False
unit_value_vs_community_price,Medeb Small,Other vegetable,1,0.0,1.0,False
unit_value_vs_community_price,Melekiya,Coffee,2,-2.1242476210246797,0.11952286093343935,False
unit_value_vs_community_price,Melekiya,Ground nuts,1,-0.916290731874155,0.4,False
unit_value_vs_community_price,Melekiya,Oils,1,1.0986122886681098,3.0000000000000004,False
unit_value_vs_community_price,Melekiya,Salt,1,-0.5108256237659905,0.6000000000000001,False
unit_value_vs_community_price,Mili Liter,Soda,25,0.047655089902162384,1.0488088481701514,False
unit_value_vs_community_price,Mili Liter,Oils,9,0.0,1.0,False
unit_value_vs_community_price,Mili Liter,Beer,4,0.08697665356171891,1.0908712114635712,False
unit_value_vs_community_price,Mili Liter,Milk,3,0.26236426446749084,1.2999999999999996,False
unit_value_vs_community_price,Mili Liter,Tea,1,2.2335922215070942,9.333333333333334,False
unit_value_vs_community_price,Number,Banana,3,-0.13118213223374553,0.8770580193070292,False
unit_value_vs_community_price,Number,Eggs,3,0.0,1.0,False
unit_value_vs_community_price,Pack,Kocho,1,-1.7429693050586228,0.17500000000000004,False
unit_value_vs_community_price,Piece/Number Large,Eggs,6,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Large,Banana,2,-0.09116077839697723,0.9128709291752769,False
unit_value_vs_community_price,Piece/Number Large,Leafy Greens,2,-0.5674899664194923,0.5669467095138409,False
unit_value_vs_community_price,Piece/Number Large,Orange,2,-0.19962692405444282,0.8190362588127201,False
unit_value_vs_community_price,Piece/Number Large,Soda,2,-0.09116077839697723,0.9128709291752769,False
unit_value_vs_community_price,Piece/Number Large,Beer,1,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Large,Mango,1,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Large,Tea,1,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Medium,Eggs,40,0.026340128914456473,1.026690096080341,False
unit_value_vs_community_price,Piece/Number Medium,Banana,5,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Medium,Beer,4,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Medium,Leafy Greens,3,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Medium,Orange,3,0.916290731874155,2.5,False
unit_value_vs_community_price,Piece/Number Medium,Soda,2,-0.14782512105047885,0.8625819491779428,False
unit_value_vs_community_price,Piece/Number Medium,Tea,2,-0.45814536593707766,0.6324555320336758,False
unit_value_vs_community_price,Piece/Number Medium,Tomato,2,0.4742799962214703,1.6068568378893036,False
unit_value_vs_community_price,Piece/Number Medium,Kariya,1,0.6931471805599453,2.0,False
unit_value_vs_community_price,Piece/Number Medium,Mango,1,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Small,Eggs,19,0.10536051565782611,1.111111111111111,False
unit_value_vs_community_price,Piece/Number Small,Banana,7,0.5737012264187709,1.7748239349298849,False
unit_value_vs_community_price,Piece/Number Small,Beer,3,-0.1115717756571053,0.8944271909999155,False
unit_value_vs_community_price,Piece/Number Small,Leafy Greens,3,-0.40546510810816416,0.6666666666666669,False
unit_value_vs_community_price,Piece/Number Small,Orange,3,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Small,Soda,3,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Small,Kariya,2,1.3174794730065846,3.73399786373087,False
unit_value_vs_community_price,Piece/Number Small,Mango,1,0.0,1.0,False
unit_value_vs_community_price,Piece/Number Small,Onion,1,0.09116077839697767,1.0954451150103326,False
unit_value_vs_community_price,Piece/Number Small,Tea,1,-2.0794415416798357,0.12500000000000003,False
unit_value_vs_community_price,Roll,Chat/Kat,2,2.983073369561846,19.7484176581315,False
unit_value_vs_community_price,Roll,Kocho,1,-0.2876820724517808,0.7500000000000001,False
unit_value_vs_community_price,Sahin Large,Coffee,2,1.0428264008395574,2.8372248270095275,False
unit_value_vs_community_price,Sahin Large,Potato,1,7.89655270164304,2688.0000000000005,False
unit_value_vs_community_price,Sahin Large,Teff,1,-0.14842000511827314,0.8620689655172415,False
unit_value_vs_community_price,Sahin Medium,Maize,3,0.0,1.0,False
unit_value_vs_community_price,Sahin Medium,Barley,2,-0.18362194764398332,0.832250378576479,False
unit_value_vs_community_price,Sahin Medium,Berbere,2,-0.28491465737138166,0.7520784359312794,False
unit_value_vs_community_price,Sahin Medium,Horsebeans,2,0.04853900361023933,1.049736314527929,False
unit_value_vs_community_price,Sahin Medium,Onion,2,0.018069523307936652,1.0182337649086284,False
unit_value_vs_community_price,Sahin Medium,Potato,2,0.45814536593707733,1.5811388300841893,False
unit_value_vs_community_price,Sahin Medium,Sorghum,2,-0.13660308073844862,0.8723163966066804,False
unit_value_vs_community_price,Sahin Medium,Teff,2,0.04129211939192645,1.0421564952059255,False
unit_value_vs_community_price,Sahin Medium,Tomato,2,-0.6608779199911601,0.5163977794943221,False
unit_value_vs_community_price,Sahin Medium,Wheat,2,0.05268025782891317,1.0540925533894598,False
unit_value_vs_community_price,Sahin Medium,Cheese,1,-0.2876820724517808,0.7500000000000001,False
unit_value_vs_community_price,Sahin Medium,Chick Pea,1,0.0,1.0,False
unit_value_vs_community_price,Sahin Small,Berbere,2,0.968970989703068,2.635231383473649,False
unit_value_vs_community_price,Sahin Small,Coffee,2,1.3831595546130928,3.9874804074753767,False
unit_value_vs_community_price,Sahin Small,Barley,1,-0.260197537391071,0.770899289327545,False
unit_value_vs_community_price,Sahin Small,Horsebeans,1,0.14609201706223596,1.1573026747436725,False
unit_value_vs_community_price,Sahin Small,Kariya,1,-0.6019864021629684,0.5477225575051659,False
unit_value_vs_community_price,Sahin Small,Maize,1,0.5877866649021191,1.8,False
unit_value_vs_community_price,Sahin Small,Sorghum,1,0.2231435513142097,1.25,False
unit_value_vs_community_price,Sahin Small,Teff,1,0.1977368465388598,1.2186416618514238,False
unit_value_vs_community_price,Sahin Small,Wheat,1,0.04445176257083361,1.0454545454545452,False
unit_value_vs_community_price,Shekim,Kocho,1,-0.1823215567939549,0.8333333333333331,False
unit_value_vs_community_price,Sini Large,Coffee,6,0.5108256237659905,1.6666666666666663,False
unit_value_vs_community_price,Sini Large,Salt,5,0.0,1.0,False
unit_value_vs_community_price,Sini Large,Tea,5,0.0,1.0,False
unit_value_vs_community_price,Sini Large,Butter/ghee,2,-0.14495462381323598,0.8650615454144217,False
unit_value_vs_community_price,Sini Large,Ground nuts,2,-0.3465735902799725,0.7071067811865477,False
unit_value_vs_community_price,Sini Large,Linseed,2,-0.3921539794784612,0.6756000774035172,False
unit_value_vs_community_price,Sini Large,Milk,1,-0.2231435513142097,0.8,False
unit_value_vs_community_price,Sini Large,Oils,1,0.0,1.0,False
unit_value_vs_community_price,Sini Small,Coffee,17,0.2876820724517808,1.3333333333333333,True
unit_value_vs_community_price,Sini Small,Salt,5,0.0,1.0,False
unit_value_vs_community_price,Sini Small,Tea,4,0.029445758914095954,1.029883571953559,False
unit_value_vs_community_price,Sini Small,Butter/ghee,3,0.693147180559945,1.9999999999999993,False
unit_value_vs_community_price,Sini Small,Berbere,2,0.09116077839697723,1.0954451150103321,False
unit_value_vs_community_price,Sini Small,Ground nuts,2,-0.6212266624470001,0.537284965911771,False
unit_value_vs_community_price,Sini Small,Linseed,2,-0.3465735902799726,0.7071067811865476,False
unit_value_vs_community_price,Sini Small,Kariya,1,0.6931471805599456,2.0000000000000004,False
unit_value_vs_community_price,Sini Small,Niger Seed,1,-0.5493061443340546,0.577350269189626,False
unit_value_vs_community_price,Sini Small,Oils,1,-0.33647223662121295,0.7142857142857143,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Horsebeans,3,0.538796460722017,1.7139428228502838,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Chick Pea,2,0.5563467080108806,1.7442884509737353,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Field Pea,2,0.19242291045271442,1.212183053462653,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Haricot Beans,2,0.8190085596770371,2.268249887969856,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Maize,2,4.180822730869763,65.41965384796391,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Sorghum,2,0.2654850949292291,1.3040634169199123,True
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Teff,2,0.29686070021096667,1.3456278407175906,True
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Wheat,2,3.768076503534576,43.29670363266175,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Barley,1,-0.1251631429540061,0.8823529411764705,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Berbere,1,-1.1717035437571504,0.30983866769659335,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Coffee,1,-0.08004270767353638,0.9230769230769231,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Lentils,1,0.009719244824063722,1.0097666300759076,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Onion,1,0.8165772195257079,2.2627416997969516,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Potato,1,0.8188043947003982,2.267786838055363,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Large,Salt,1,-0.18232155679395445,0.8333333333333335,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Field Pea,5,0.0,1.0,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Maize,5,0.020202707317519497,1.0204081632653061,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Berbere,4,1.055106600173295,2.8722813232690148,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Salt,4,-0.1438410362258904,0.8660254037844387,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Teff,4,0.028237671231125416,1.028640133537936,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Wheat,4,-0.0861927598589769,0.9174173729316799,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Barley,3,0.3101549283038394,1.3636363636363635,True
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Chick Pea,3,0.10536051565782634,1.1111111111111112,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Haricot Beans,2,-0.23654264789157176,0.7893522173763263,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Horsebeans,2,-0.13721842285088037,0.8717797887081346,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Millet,2,-0.03936142561419809,0.961403170614055,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Sorghum,2,0.17952153222679934,1.1966446702145157,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Coffee,1,-3.688879454113936,0.025000000000000012,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Lentils,1,-0.4462871026284194,0.64,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Linseed,1,0.0,1.0,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Milk,1,0.0,1.0,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Medium,Sugar,1,0.2593968967075839,1.2961481396815722,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Berbere,3,0.35667494393873245,1.4285714285714286,True
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Chick Pea,3,0.4889921504397474,1.6306719195138268,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Salt,3,0.0,1.0,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Barley,2,3.2197542796931495,25.02197101948487,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Field Pea,2,3.470579806909096,32.1553809529042,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Ground nuts,2,-0.9090383887727145,0.40291148201269006,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Haricot Beans,2,0.6931471805599453,2.0,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Horsebeans,2,3.086770966734881,21.906227710402348,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Maize,2,1.4547843802597558,4.283559745979854,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Teff,2,3.7746128291998096,43.58063190078094,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Wheat,2,2.346303093654173,10.446877121006752,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Kariya,1,-0.06453852113757108,0.9375000000000001,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Lentils,1,-0.2814708124525023,0.7546729424061791,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Niger Seed,1,0.18232155679395445,1.1999999999999997,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Sorghum,1,-0.0012167570753507384,0.9987839828733964,False
unit_value_vs_community_price,Tasa/Tanika/Shember/Selemon Small,Tea,1,-0.6931471805599454,0.49999999999999994,False
unit_value_vs_community_price,Zorba/Akara Large,Chat/Kat,3,0.0,1.0,False
unit_value_vs_community_price,Zorba/Akara Medium,Chat/Kat,8,0.18154724694030944,1.199071187816245,False
unit_value_vs_community_price,Zorba/Akara Small,Chat/Kat,6,0.0,1.0,False
unit_value_vs_community_price,kg,Salt,1733,0.2107211126626547,1.2345680016629696,False
unit_value_vs_community_price,kg,Onion,1552,0.0,1.0,False
unit_value_vs_community_price,kg,Sugar,1237,0.0,1.0,False
unit_value_vs_community_price,kg,Coffee,1051,0.0,1.0,False
unit_value_vs_community_price,kg,Oils,1030,0.0,1.0,False
unit_value_vs_community_price,kg,Potato,865,0.0,1.0,False
unit_value_vs_community_price,kg,Berbere,812,0.0,1.0,False
unit_value_vs_community_price,kg,Tomato,717,0.0,1.0,False
unit_value_vs_community_price,kg,Kariya,619,-0.6931471954611061,0.4999999925494196,False
unit_value_vs_community_price,kg,Teff,574,0.0,1.0,False
unit_value_vs_community_price,kg,Maize,441,0.004434644565315615,1.0044444921529951,False
unit_value_vs_community_price,kg,Lentils,438,0.04431303813891718,1.0453095254257756,False
unit_value_vs_community_price,kg,Leafy Greens,402,0.0,1.0,False
unit_value_vs_community_price,kg,Horsebeans,392,0.13353139262452274,1.142857142857143,False
unit_value_vs_community_price,kg,Tea,390,0.2400269873876577,1.2712834584779755,False
unit_value_vs_community_price,kg,Banana,382,0.0,1.0,False
unit_value_vs_community_price,kg,Wheat,368,0.08519649296434006,1.088931012960941,False
unit_value_vs_community_price,kg,Milk,242,-4.749745019516638e-08,0.9999999525025509,False
unit_value_vs_community_price,kg,Field Pea,238,0.17093712248835957,1.1864161477812236,False
unit_value_vs_community_price,kg,Chick Pea,226,0.246860054182801,1.2799999696016326,False
unit_value_vs_community_price,kg,Sorghum,213,0.0,1.0,False
unit_value_vs_community_price,kg,Chat/Kat,196,-0.22546374109246092,0.798145999825243,False
unit_value_vs_community_price,kg,Eggs,195,0.0,1.0,False
unit_value_vs_community_price,kg,Soda,147,4.7497449973121775e-08,1.000000047497451,False
unit_value_vs_community_price,kg,Haricot Beans,97,0.09798039784173751,1.1029411648693388,False
unit_value_vs_community_price,kg,Barley,81,0.14927369222928766,1.1609906998624615,False
unit_value_vs_community_price,kg,Butter/ghee,55,0.0,1.0,False
unit_value_vs_community_price,kg,Orange,49,-0.13353139262452274,0.8749999999999999,False
unit_value_vs_community_price,kg,Kocho,33,0.0,1.0,False
unit_value_vs_community_price,kg,Beer,29,0.09531018756534593,1.100000008537123,False
unit_value_vs_community_price,kg,Linseed,28,-4.7497449973121775e-08,0.9999999525025511,False
unit_value_vs_community_price,kg,Millet,26,0.050370784900765964,1.0516609640992378,False
unit_value_vs_community_price,kg,Ground nuts,21,0.2484613592985001,1.2820512820512826,False
unit_value_vs_community_price,kg,Mango,13,0.0,1.0,False
unit_value_vs_community_price,kg,Other pulse or nut,13,0.05129324689010062,1.0526315289500539,False
unit_value_vs_community_price,kg,Niger Seed,10,0.08806531108641402,1.0920594432878075,False
unit_value_vs_community_price,kg,Sweet potato,8,-0.5084978256185815,0.6013983057437954,False
unit_value_vs_community_price,kg,Cheese,7,0.19682624841543994,1.2175324741297933,False
unit_value_vs_community_price,kg,Other fruit,7,0.0019569496605682524,1.0019588657362393,False
unit_value_vs_community_price,kg,Bula,6,-0.16627917047616125,0.8468097968935622,False
unit_value_vs_community_price,kg,Godere,4,0.19430399763076966,1.21446542145555,False
unit_value_vs_community_price,kg,Other cereal,4,0.06487470938109863,1.0670253277452035,False
unit_value_vs_community_price,kg,Boye/Yam,3,0.2181560323912175,1.243781122621949,False
unit_value_vs_community_price,kg,Cassava,3,-0.16262709125115649,0.8499080674815065,False
unit_value_vs_community_price,kg,Other tuber or stem,3,0.12783335660872375,1.136363619430499,False
unit_value_vs_community_price,kg,Other vegetable,3,0.0,1.0,False
unit_value_vs_community_price,kg,Other seed,2,0.7653974110469857,2.1498485784833945,False
unit_value_vs_crop_sale_price,Esir Large,Leafy Greens,2,-0.8495250355618935,0.42761798705987913,False
unit_value_vs_crop_sale_price,Esir Large,Chat/Kat,1,0.24162140457542503,1.273312031440749,False
unit_value_vs_crop_sale_price,Esir Medium,Chat/Kat,2,-0.14384103622589062,0.8660254037844385,False
unit_value_vs_crop_sale_price,Esir Medium,Leafy Greens,1,-2.302585092994046,0.09999999999999998,False
unit_value_vs_crop_sale_price,Esir Small,Leafy Greens,2,-0.4600332633780676,0.6312626472295964,False
unit_value_vs_crop_sale_price,Kg,Teff,13,0.2657031657330058,1.3043478260869565,True
unit_value_vs_crop_sale_price,Kg,Maize,6,0.11157177565710485,1.118033988749895,False
unit_value_vs_crop_sale_price,Kg,Wheat,6,0.1762053146164192,1.1926829087480768,False
unit_value_vs_crop_sale_price,Kg,Barley,5,0.6061358035703157,1.8333333333333337,False
unit_value_vs_crop_sale_price,Kg,Haricot Beans,5,0.13353139262452252,1.1428571428571428,False
unit_value_vs_crop_sale_price,Kg,Niger Seed,5,0.35667494393873245,1.4285714285714286,True
unit_value_vs_crop_sale_price,Kg,Sorghum,5,0.15074150456776225,1.162696067610304,False
unit_value_vs_crop_sale_price,Kg,Field Pea,4,0.41208772148317463,1.5099668870541498,False
unit_value_vs_crop_sale_price,Kg,Horsebeans,4,0.5906729856353978,1.8052028823013972,False
unit_value_vs_crop_sale_price,Kg,Lentils,4,0.7241980814247719,2.0630760174539726,False
unit_value_vs_crop_sale_price,Kg,Millet,4,0.09041148916518826,1.0946246172151084,False
unit_value_vs_crop_sale_price,Kg,Chick Pea,3,0.4700036292457357,1.6,False
unit_value_vs_crop_sale_price,Kg,Coffee,3,1.856297990365626,6.3999999999999995,False
unit_value_vs_crop_sale_price,Kg,Ground nuts,3,0.528207619984161,1.6958899036877277,False
unit_value_vs_crop_sale_price,Kg,Linseed,3,0.08004270767353638,1.0833333333333333,False
unit_value_vs_crop_sale_price,Kg,Banana,2,0.5948865335325435,1.8128252384140608,False
unit_value_vs_crop_sale_price,Kg,Chat/Kat,2,-0.26970241534298234,0.7636066981663598,False
unit_value_vs_crop_sale_price,Kg,Papaya,2,1.3843374114593223,3.9921798556678274,False
unit_value_vs_crop_sale_price,Kg,Sesame,2,0.4879591919312378,1.628988372746652,False
unit_value_vs_crop_sale_price,Kg,Avocado,1,1.7635885922613586,5.833333333333333,False
unit_value_vs_crop_sale_price,Kg,Hops (gesho),1,0.4904146265058631,1.632993161855452,False
unit_value_vs_crop_sale_price,Kg,Kariya,1,0.40546510810816416,1.4999999999999996,True
unit_value_vs_crop_sale_price,Kg,Mango,1,1.203972804325936,3.333333333333333,False
unit_value_vs_crop_sale_price,Tasa/Tanika/Shember/Selemon Large,Teff,1,-0.7135581778200728,0.48989794855663565,False
unit_value_vs_crop_sale_price,Tasa/Tanika/Shember/Selemon Medium,Coffee,1,-1.3540251005511048,0.2581988897471612,False
unit_value_vs_crop_sale_price,Tasa/Tanika/Shember/Selemon Medium,Garlic,1,0.5007752879124894,1.6500000000000001,False
unit_value_vs_crop_sale_price,Zorba/Akara Large,Chat/Kat,3,1.5141277326297757,4.545454545454547,False
unit_value_vs_crop_sale_price,Zorba/Akara Medium,Chat/Kat,2,-0.65582724316178,0.5190125353790498,False
unit_value_vs_crop_sale_price,Zorba/Akara Small,Chat/Kat,2,0.4581453659370778,1.58113883008419,False
unit_value_vs_crop_sale_price,kg,Teff,17,0.2876820724517808,1.3333333333333333,True
unit_value_vs_crop_sale_price,kg,Wheat,15,0.19652129405480379,1.2171612389003694,False
unit_value_vs_crop_sale_price,kg,Maize,11,0.370468922198147,1.4484136487558028,True
unit_value_vs_crop_sale_price,kg,Barley,9,0.6215967587396085,1.8618986725025253,False
unit_value_vs_crop_sale_price,kg,Field Pea,9,0.4337502838523619,1.5430334996209196,False
unit_value_vs_crop_sale_price,kg,Horsebeans,9,0.5798184952529422,1.7857142857142858,False
unit_value_vs_crop_sale_price,kg,Sorghum,9,0.15074150456776225,1.162696067610304,False
unit_value_vs_crop_sale_price,kg,Chat/Kat,8,-0.9730359021050945,0.3779339242911224,False
unit_value_vs_crop_sale_price,kg,Haricot Beans,7,0.35667494393873267,1.428571428571429,True
unit_value_vs_crop_sale_price,kg,Linseed,7,0.4531206505131262,1.5732139841387982,False
unit_value_vs_crop_sale_price,kg,Niger Seed,7,0.6161860919263664,1.851851763893612,False
unit_value_vs_crop_sale_price,kg,Coffee,6,1.5994361295274313,4.950240342921451,False
unit_value_vs_crop_sale_price,kg,Millet,6,0.1580046714144675,1.171171665723154,False
unit_value_vs_crop_sale_price,kg,Chick Pea,5,0.49712608917448353,1.643989794968248,False
unit_value_vs_crop_sale_price,kg,Lentils,5,0.6709212755258038,1.9560385412338819,False
unit_value_vs_crop_sale_price,kg,Ground nuts,4,0.4398090456318986,1.5524107505924016,False
unit_value_vs_crop_sale_price,kg,Avocado,3,0.8595594770137522,2.3621198963644283,False
unit_value_vs_crop_sale_price,kg,Banana,3,1.269676662029392,3.5597013896333296,False
unit_value_vs_crop_sale_price,kg,Garlic,3,0.2726441647592326,1.3134327959870948,True
unit_value_vs_crop_sale_price,kg,Mango,3,1.6136042018437506,5.02087490229495,False
unit_value_vs_crop_sale_price,kg,Onion,3,1.056052674249314,2.8750000000000004,False
unit_value_vs_crop_sale_price,kg,Potato,3,1.1463049800765805,3.146544857112369,False
unit_value_vs_crop_sale_price,kg,Rice,3,1.3097964272516789,3.705419313032011,False
unit_value_vs_crop_sale_price,kg,Berbere,2,1.8993052529929457,6.681251050304124,False
unit_value_vs_crop_sale_price,kg,Carrot,2,1.3260824253773367,3.766259844670095,False
unit_value_vs_crop_sale_price,kg,Hops (gesho),2,1.0464072222581347,2.8474026340188456,False
unit_value_vs_crop_sale_price,kg,Kariya,2,-0.5342745281534973,0.5860943308850585,False
unit_value_vs_crop_sale_price,kg,Leafy Greens,2,0.9786733145255315,2.6609236903464644,False
unit_value_vs_crop_sale_price,kg,Papaya,2,1.8941964632258566,6.647204984452795,False
unit_value_vs_crop_sale_price,kg,Sesame,2,0.24898343006187473,1.2827207782897883,False
unit_value_vs_crop_sale_price,kg,Sweet potato,2,1.3238081438491505,3.757704042314445,False
unit_value_vs_crop_sale_price,kg,Tomato,2,0.6197224448366074,1.858412158366326,False
unit_value_vs_crop_sale_price,kg,Beetroot,1,1.017615178888901,2.766589070375521,False
unit_value_vs_crop_sale_price,kg,Fenugreek,1,1.371315963233303,3.9405328813310376,False
unit_value_vs_crop_sale_price,kg,Orange,1,2.4539833754076446,11.63459951452485,False
unit_value_vs_crop_sale_price,kg,Other tuber or stem,1,0.8209805371686691,2.272727238860998,False
unit_value_vs_crop_sale_price,kg,Vetch,1,0.23548159500277865,1.26551808918595,False
