country,t,pair,u_basis,geo_level,threshold_a,threshold_b,n_cells,n_items,n_geos,median_gap,iqr_gap,share_abs_gap_gt_log1p5,coef_within,se_within,coef_between,se_between,r2_fe,resid_sd,claim_30_50
Ethiopia,2018-19,community_price_vs_crop_sale_price,kg,v,1,5,13,6,12,0.21658615076805088,1.5686158955621028,0.6923076923076923,,,,,,,False
Ethiopia,2021-22,community_price_vs_crop_sale_price,kg,all,1,5,34,22,24,0.5064813565054054,0.7072931477021153,0.5882352941176471,,,0.22146850573401347,0.3662954883287378,,,False
Ethiopia,2021-22,community_price_vs_crop_sale_price,kg,District,1,5,5,5,5,0.5939445015402454,1.6165585477421742,0.6,,,,,,,False
Ethiopia,2021-22,community_price_vs_crop_sale_price,kg,Region,1,5,9,4,3,0.2876820724517808,0.2533641920742302,0.3333333333333333,,,-0.8627936616917243,0.32878449116502867,,,True
Ethiopia,2021-22,community_price_vs_crop_sale_price,kg,national,1,5,4,4,1,0.5534639734444091,0.3878140994282212,0.75,,,,,,,False
Ethiopia,2021-22,community_price_vs_crop_sale_price,kg,v,1,5,16,9,15,0.826706934047696,0.9619830678675363,0.6875,,,,,,,False
Ethiopia,2011-12,unit_value_vs_community_price,kg,all,5,1,1287,23,308,0.0,0.2564568620689699,0.2198912198912199,-1.0535128130164988,0.11255360565979108,-0.09563808047717792,0.02608386972805482,0.5504027216417557,0.6863018708977512,False
Ethiopia,2011-12,unit_value_vs_community_price,kg,Region,5,1,2,1,2,0.4782741992291675,0.08523165861701076,0.5,,,,,,,False
Ethiopia,2011-12,unit_value_vs_community_price,kg,v,5,1,1285,22,306,0.0,0.25131442828090655,0.21945525291828794,-1.0535128130164992,0.1125536056597907,-0.09563808047717792,0.02608386972805482,0.5502360188448037,0.6859428324892407,False
Ethiopia,2013-14,unit_value_vs_community_price,kg,all,5,1,1888,23,360,0.0,0.318453695495447,0.2378177966101695,-1.298502928424545,0.0745292224793001,-0.03385446235277836,0.027514137925366427,0.8117648888730391,0.5276768297519209,False
Ethiopia,2013-14,unit_value_vs_community_price,kg,Region,5,1,4,1,4,-0.15150845386431233,0.08591497562101591,0.0,,,,,,,False
Ethiopia,2013-14,unit_value_vs_community_price,kg,v,5,1,1884,22,356,0.0,0.3184537311185345,0.23832271762208068,-1.2985029284245444,0.07452922247930015,-0.03385446235277836,0.02751413792536642,0.8117301490333726,0.5275014927044647,False
Ethiopia,2015-16,unit_value_vs_community_price,kg,all,5,1,2122,46,341,0.0,0.5108256237659909,0.3826578699340245,-0.789387243596358,0.09817452930589386,-0.2151402779915081,0.029651063065675793,0.496870788558637,0.927404786405169,False
